Make,Model,YOM,Mileage,Engine_Size,Fuel_Type,Transmission,Price
Toyota,Landcruiser prado TX,2017,18000,2700,Petrol,Automatic,7715000
Toyota,Landcruiser prado TX,2018,91000,2700,Petrol,Automatic,6500000
Toyota,Landcruiser prado TX,2018,86000,2800,Diesel,Automatic,7915000
Toyota,Landcruiser prado TX,2018,82000,2500,Petrol,Automatic,10015000
Toyota,Landcruiser prado TX,2018,76000,2700,Petrol,Automatic,8015000
Toyota,Landcruiser prado TX,2018,69000,2700,Petrol,Automatic,8015000
Toyota,Landcruiser prado TX,2018,68000,2800,Diesel,Automatic,8995000
Toyota,Landcruiser prado TX,2018,58000,2800,Diesel,Automatic,7715000
Toyota,Landcruiser prado TX,2018,58000,2800,Diesel,Automatic,7700000
Toyota,Landcruiser prado TX,2018,58000,2700,Petrol,Automatic,7665000
Toyota,Landcruiser prado TX,2018,58000,2700,Petrol,Automatic,7565000
Toyota,Landcruiser prado TX,2018,55000,2800,Diesel,Automatic,8415000
Toyota,Landcruiser prado TX,2018,55000,2800,Diesel,Automatic,7915000
Toyota,Landcruiser prado TX,2018,55000,2800,Diesel,Automatic,7650000
Toyota,Landcruiser prado TX,2018,53000,2800,Diesel,Automatic,9015000
Toyota,Landcruiser prado TX,2018,51000,2700,Petrol,Automatic,7400000
Toyota,Landcruiser prado TX,2018,49000,2800,Diesel,Automatic,7700000
Toyota,Landcruiser prado TX,2018,44000,2800,Diesel,Automatic,7600000
Toyota,Landcruiser prado TX,2018,28000,2800,Diesel,Automatic,7700000
Toyota,Landcruiser prado TX,2019,75000,2800,Diesel,Automatic,9715000
Toyota,Landcruiser prado TX,2019,37000,2800,Diesel,Automatic,7615000
Toyota,Landcruiser prado TX.L,2016,71000,2755,Diesel,Automatic,7315000
Toyota,Landcruiser prado TX.L,2017,104000,2700,Petrol,Automatic,8715000
Toyota,Landcruiser prado TX.L,2017,92000,2700,Petrol,Automatic,7710000
Toyota,Landcruiser prado TX.L,2017,65000,2800,Diesel,Automatic,7465000
Toyota,Landcruiser prado TX.L,2017,39000,2700,Petrol,Automatic,6015000
Toyota,Landcruiser prado TX.L,2017,21000,2800,Diesel,Automatic,7700000
Toyota,Landcruiser prado TX.L,2018,74000,2800,Diesel,Automatic,7715000
Toyota,Landcruiser prado TX.L,2018,55000,2700,Petrol,Automatic,8515000
Toyota,Landcruiser prado TX.L,2018,47000,2700,Petrol,Automatic,8415000
Toyota,Landcruiser prado TX.L,2018,47000,2700,Petrol,Automatic,7215000
Toyota,Landcruiser prado TX.L,2020,20000,2800,Diesel,Automatic,9300000
Toyota,Landcruiser prado TX.L,2021,56000,2800,Diesel,Automatic,9800000
Toyota,Landcruiser prado TX.L,2012,123000,2700,Petrol,Automatic,4300000
Toyota,Landcruiser prado TX.L,2012,97000,3000,Diesel,Automatic,4500000
Toyota,Landcruiser prado TX.L,2016,57000,2700,Petrol,Automatic,6500000
Toyota,Landcruiser prado TX.L,2016,55000,4000,Petrol,Automatic,7215000
Toyota,Landcruiser prado TX.L,2017,99000,2750,Petrol,Automatic,10000000
Toyota,Landcruiser prado TX.L,2017,95000,2800,Diesel,Automatic,9700000
Toyota,Landcruiser prado TX.L,2018,76000,2800,Diesel,Automatic,8500000
Toyota,Landcruiser prado TX.L,2016,75000,2800,Petrol,Automatic,7515000
Toyota,Landcruiser prado TZ,2014,95000,4000,Petrol,Automatic,6010000
Toyota,Landcruiser prado TZ,2016,570000,2800,Diesel,Automatic,7715000
Toyota,Landcruiser prado TZ,2016,66000,2800,Diesel,Automatic,7800000
Toyota,Landcruiser prado TZ.L,2016,25000,2700,Petrol,Automatic,8615000
Toyota,Landcruiser TX.G,2016,62000,2800,Diesel,Automatic,8515000
Toyota,Landcruiser TX.G,2016,58000,2800,Diesel,Automatic,8515000
Toyota,Landcruiser TX.G,2017,77000,2800,Diesel,Automatic,8500000
Toyota,Landcruiser TZ.G,2016,77000,2800,Diesel,Automatic,6965000
Toyota,Landcruiser TZ.G,2016,76000,2800,Diesel,Automatic,7515000
Toyota,Landcruiser TZ.G,2016,62000,2800,Diesel,Automatic,7815000
Toyota,Landcruiser TZ.G,2016,62000,2755,Diesel,Automatic,7915000
Toyota,Landcruiser TZ.G,2016,57000,2800,Diesel,Automatic,7615000
Toyota,Landcruiser TZ.G,2016,20000,2800,Diesel,Automatic,9715000
Toyota,Landcruiser TZ.G,2017,72000,2800,Diesel,Automatic,9700000
Toyota,Landcruiser TZ.G,2017,58000,2800,Diesel,Automatic,9215000
Toyota,Landcruiser TZ.G,2017,55000,2800,Diesel,Automatic,7415000
Toyota,Landcruiser TZ.G,2017,47000,2700,Diesel,Automatic,8015000
Toyota,Landcruiser TZ.G,2017,20000,2800,Diesel,Automatic,9500000
Toyota,Landcruiser TZ.G,2018,88000,2700,Petrol,Automatic,10515000
Toyota,Landcruiser TZ.G,2018,85000,2700,Petrol,Automatic,9015000
Toyota,Landcruiser TZ.G,2018,85000,2700,Petrol,Automatic,8615000
Toyota,Landcruiser TZ.G,2018,79000,2800,Diesel,Automatic,9215000
Toyota,Landcruiser TZ.G,2018,40000,2800,Diesel,Automatic,9215000
Toyota,Landcruiser VX,2016,79563,4461,Diesel,Automatic,16000000
Toyota,Landcruiser VX,2016,66154,4500,Diesel,Automatic,12110000
Toyota,Landcruiser VX,2016,65868,4608,Petrol,Automatic,11020000
Toyota,Landcruiser VX,2017,52988,4608,Petrol,Automatic,14000000
Toyota,Landcruiser VX,2017,34860,4608,Petrol,Automatic,13450000
Toyota,Landcruiser VX,2018,18715,4608,Petrol,Automatic,15100000
Toyota,Landcruiser Vx V8,2012,134000,4600,Diesel,Automatic,4800000
Toyota,Landcruiser Vx V8,2016,24000,4500,Diesel,Automatic,11500000
Toyota,Landcruiser vx.I,2015,163000,2800,Diesel,Automatic,6915000
Toyota,Landcruiser vx.I,2016,63000,3000,Diesel,Automatic,7100000
Toyota,Landcruiser ZX,2010,115000,4600,Diesel,Automatic,6015000
Toyota,Landcruiser ZX,2011,87000,4600,Diesel,Automatic,6800000
Toyota,Landcruiser ZX,2016,129000,3500,Diesel,Automatic,8500000
Toyota,Landcruiser ZX,2016,53000,4600,Diesel,Automatic,9800000
Toyota,Landcruiser ZX,2016,49000,4500,Diesel,Automatic,10015000
Toyota,Landcruiser ZX,2016,44000,4600,Diesel,Automatic,11015000
Toyota,Landcruiser ZX,2016,36000,4500,Diesel,Automatic,11015000
Toyota,Landcruiser ZX,2016,31000,4600,Diesel,Automatic,11015000
Toyota,Lexus 270,2016,5000,2000,Petrol,Automatic,6415000
Toyota,Lexus RX 350h,2009,115000,3500,Petrol,Automatic,1565000
Toyota,Lexus RX 450h,2016,106000,3500,Petrol,Automatic,7015000
Toyota,Lite-Ace,2016,229000,1500,Petrol,Automatic,1665000
Toyota,Lite-Ace,2016,112876,1490,Petrol,Automatic,1350000
Toyota,Mark II,2000,223000,2000,Petrol,Automatic,495000
Toyota,Mark II,2004,325336,2000,Petrol,Automatic,500000
Toyota,Mark II,2006,315366,2000,Petrol,Automatic,300000
Toyota,Mark II,2007,208794,2000,Petrol,Automatic,490000
Toyota,Mark II,2005,134986,2000,Petrol,Automatic,390000
Toyota,Mark X,2003,251202,2000,Petrol,Automatic,390000
Toyota,Mark X,2006,137180,2500,Petrol,Automatic,650000
Toyota,Mark X,2008,139810,2500,Petrol,Automatic,750000
Toyota,Mark X,2009,143756,2500,Petrol,Automatic,800000
Toyota,Mark X,2010,170352,2490,Petrol,Automatic,1080000
Toyota,Mark X,2010,137000,2500,Petrol,Automatic,1000000
Toyota,Mark X,2010,132000,2500,Petrol,Automatic,1065000
Toyota,Mark X,2010,123000,2000,Petrol,Automatic,950000
Toyota,Mark X,2011,158492,2500,Petrol,Automatic,1000000
Toyota,Mark X,2011,120000,2500,Petrol,Automatic,1415000
Toyota,Mark X,2011,114000,2500,Petrol,Automatic,1295000
Toyota,Mark X,2012,158000,2000,Petrol,Automatic,1450000
Toyota,Mark X,2012,144000,2500,Petrol,Automatic,995000
Toyota,Mark X,2012,136000,2500,Petrol,Automatic,1265000
Toyota,Mark X,2012,56000,2500,Petrol,Automatic,1750000
Toyota,Mark X,2013,113000,2500,Petrol,Automatic,1550000
Toyota,Mark X,2014,123000,2500,Petrol,Automatic,2350000
Toyota,Mark X,2015,62632,2500,Petrol,Automatic,2150000
Toyota,Mark X,2015,52239,2499,Petrol,Automatic,2650000
Toyota,Mark X,2016,132000,2400,Petrol,Automatic,2450000
Toyota,Mark X,2016,116000,2500,Petrol,Automatic,2315000
Toyota,Mark X,2016,115000,2500,Petrol,Automatic,2365000
Toyota,Mark X,2016,99000,2500,Petrol,Automatic,3515000
Toyota,Mark X,2016,99000,2490,Petrol,Automatic,1900000
Toyota,Mark X,2016,91000,2500,Petrol,Automatic,2415000
Toyota,Mark X,2016,86000,2500,Petrol,Automatic,2450000
Toyota,Mark X,2016,84000,2500,Petrol,Automatic,3315000
Toyota,Mark X,2016,79000,2500,Petrol,Automatic,2315000
Toyota,Mark X,2016,79000,2500,Petrol,Automatic,2215000
Toyota,Mark X,2016,78000,2500,Petrol,Automatic,3315000
Toyota,Mark X,2016,72000,2500,Petrol,Automatic,2365000
Toyota,Mark X,2016,72000,2500,Petrol,Automatic,2200000
Toyota,Mark X,2016,62000,2500,Petrol,Automatic,2415000
Toyota,Mark X,2016,34000,2500,Petrol,Automatic,2215000
Toyota,Mark X,2008,192708,2400,Petrol,Automatic,800000
Toyota,Mark X,2008,163000,2400,Petrol,Automatic,980000
Toyota,Noah,2004,117888,2000,Petrol,Automatic,500000
Toyota,Noah,2005,333333,2000,Petrol,Automatic,580000
Toyota,Noah,2005,192492,1998,Petrol,Automatic,800000
Toyota,Noah,2006,342252,2000,Petrol,Automatic,670000
Toyota,Noah,2006,156000,2000,Petrol,Automatic,715000
Toyota,Noah,2007,273303,2000,Petrol,Automatic,600000
Toyota,Noah,2007,172000,2000,Petrol,Automatic,750000
Toyota,Noah,2008,273597,2000,Petrol,Automatic,850000
Toyota,Noah,2010,148000,2000,Petrol,Automatic,915000
Toyota,Noah,2010,142000,2000,Petrol,Automatic,1315000
Toyota,Noah,2010,120000,2000,Petrol,Automatic,1395000
Toyota,Noah,2011,129000,2000,Petrol,Automatic,1295000
Toyota,Noah,2012,162000,2000,Petrol,Automatic,1085000
Toyota,Noah,2012,89706,2000,Petrol,Automatic,1200000
Toyota,Noah,2013,159000,2000,Petrol,Automatic,1615000
Toyota,Noah,2013,131000,2000,Petrol,Automatic,1715000
Toyota,Noah,2015,202000,2000,Petrol,Automatic,2615000
Toyota,Noah,2015,129000,2000,Petrol,Automatic,2465000
Toyota,Noah,2015,91033,2000,Petrol,Automatic,2530000
Toyota,Noah,2016,224000,2000,Petrol,Automatic,2165000
Toyota,Noah,2016,159000,1980,Petrol,Automatic,2500000
Toyota,Noah,2016,132000,2000,Petrol,Automatic,2500000
Toyota,Noah,2016,123000,2000,Petrol,Automatic,2500000
Toyota,Noah,2016,115886,2000,Petrol,Automatic,2580000
Toyota,Noah,2016,114000,1800,Petrol,Automatic,2450000
Toyota,Noah,2016,111000,2000,Petrol,Automatic,2715000
Toyota,Noah,2016,110000,2000,Petrol,Automatic,2650000
Toyota,Noah,2016,101000,1800,Petrol,Automatic,2215000
Toyota,Noah,2016,100000,1800,Petrol,Automatic,2215000
Toyota,Noah,2016,99000,1800,Petrol,Automatic,2265000
Toyota,Noah,2016,96000,1800,Petrol,Automatic,2265000
Toyota,Noah,2016,95000,2000,Petrol,Automatic,2565000
Toyota,Noah,2016,90000,1800,Petrol,Automatic,2950000
Toyota,Noah,2016,88000,2000,Petrol,Automatic,2515000
Toyota,Noah,2016,78000,2000,Petrol,Automatic,2650000
Toyota,Noah,2016,69000,2000,Petrol,Automatic,2515000
Toyota,Noah,2016,49000,1800,Petrol,Automatic,2650000
Toyota,Noah,2016,47000,1800,Petrol,Automatic,2265000
Toyota,Noah,2016,101000,2000,Petrol,Automatic,2515000
Toyota,Noah,2016,63000,2000,Petrol,Automatic,2515000
Toyota,Noah,2016,91000,1800,Petrol,Automatic,2265000
Toyota,NZE,2001,100000,1500,Petrol,Automatic,500000
Toyota,NZE,2002,150000,1800,Petrol,Automatic,580000
Toyota,NZE,2002,150000,1800,Petrol,Automatic,580000
Toyota,NZE,2002,150000,1500,Petrol,Automatic,530000
Toyota,NZE,2002,100000,1500,Petrol,Automatic,500000
Toyota,NZE,2002,100000,1500,Petrol,Automatic,480000
Toyota,NZE,2002,100000,1500,Petrol,Automatic,550000
Toyota,NZE,2006,100000,1500,Petrol,Automatic,540000
Toyota,Passo,2006,159220,1300,Petrol,Automatic,390000
Toyota,Passo,2006,137003,1000,Petrol,Automatic,390000
Toyota,Passo,2009,351414,1490,Petrol,Automatic,550000
Toyota,Passo,2011,290698,1000,Petrol,Automatic,490000
Toyota,Passo,2011,153951,1000,Petrol,Automatic,460000
Toyota,Passo,2011,105000,1000,Petrol,Automatic,430000
Toyota,Passo,2011,105000,1000,Petrol,Automatic,430000
Toyota,Passo,2012,234000,1000,Petrol,Automatic,400000
Toyota,Passo,2012,174334,1000,Petrol,Automatic,550000
Toyota,Passo,2012,171000,1000,Petrol,Automatic,550000
Toyota,Passo,2012,169971,1200,Petrol,Automatic,390000
Toyota,Passo,2013,298532,1000,Petrol,Automatic,600000
Toyota,Passo,2013,96000,990,Petrol,Automatic,760000
Toyota,Passo,2014,197000,1000,Petrol,Automatic,620000
Toyota,Passo,2014,117000,1000,Petrol,Automatic,745000
Toyota,Passo,2014,112000,1000,Petrol,Automatic,795000
Toyota,Passo,2015,165000,1000,Petrol,Automatic,1065000
Toyota,Passo,2015,146000,1000,Petrol,Automatic,920000
Toyota,Passo,2015,108000,990,Petrol,Automatic,850000
Toyota,Passo,2015,100000,1000,Petrol,Automatic,790000
Toyota,Passo,2015,78000,1000,Petrol,Automatic,915000
Toyota,Passo,2015,71000,1000,Petrol,Automatic,935000
Toyota,Passo,2016,144000,1000,Petrol,Automatic,995000
Toyota,Passo,2016,127000,1000,Petrol,Automatic,1045000
Toyota,Passo,2016,126166,1000,Petrol,Automatic,1150000
Toyota,Passo,2016,121000,1000,Petrol,Automatic,995000
Toyota,Passo,2016,116000,1000,Petrol,Automatic,1165000
Toyota,Passo,2016,116000,1000,Petrol,Automatic,950000
Toyota,Passo,2016,103000,1000,Petrol,Automatic,995000
Toyota,Passo,2016,101000,1000,Petrol,Automatic,995000
Toyota,Passo,2016,100000,1000,Petrol,Automatic,995000
Toyota,Passo,2016,99000,1300,Petrol,Automatic,1065000
Toyota,Passo,2016,88479,1000,Petrol,Automatic,1220000
Toyota,Passo,2016,88000,1000,Petrol,Automatic,1045000
Toyota,Passo,2016,86000,1000,Petrol,Automatic,1165000
Toyota,Passo,2016,86000,1000,Petrol,Automatic,995000
Toyota,Passo,2016,79000,990,Petrol,Automatic,950000
Toyota,Passo,2016,75000,996,Petrol,Automatic,1265000
Toyota,Passo,2016,72000,2016,Petrol,Automatic,1250000
Toyota,Passo,2016,64000,1000,Petrol,Automatic,950000
Toyota,Passo,2016,62000,1000,Petrol,Automatic,1065000
Toyota,Passo,2016,57052,996,Petrol,Automatic,1200000
Toyota,Passo,2016,56000,1000,Petrol,Automatic,1350000
Toyota,Passo,2016,56000,1000,Petrol,Automatic,1300000
Toyota,Passo,2016,52000,1000,Petrol,Automatic,1150000
Toyota,Passo,2016,49000,1000,Petrol,Automatic,995000
Toyota,Passo,2016,46000,1300,Petrol,Automatic,1350000
Toyota,Passo,2016,46000,1000,Petrol,Automatic,995000
Toyota,Passo,2016,46000,990,Petrol,Automatic,1060000
Toyota,Passo,2016,45000,1000,Petrol,Automatic,1300000
Toyota,Passo,2016,36000,990,Petrol,Automatic,1060000
Toyota,Passo,2016,33000,1000,Petrol,Automatic,1000000
Toyota,Passo,2016,32000,1000,Petrol,Automatic,995000
Toyota,Passo,2016,24000,1000,Petrol,Automatic,995000
Toyota,Passo,2016,19000,1000,Petrol,Automatic,1165000
Toyota,Passo,2016,13000,1000,Petrol,Automatic,1200000
Toyota,Passo,2017,98000,990,Petrol,Automatic,1115000
Toyota,Passo,2017,82000,990,Petrol,Automatic,1090000
Toyota,Passo,2017,40335,1000,Petrol,Automatic,1250000
Toyota,Passo,2017,28000,1000,Petrol,Automatic,1000000
Toyota,Passo Moda,2016,140000,1000,Petrol,Automatic,1015000
Toyota,Passo Moda,2016,123000,1000,Petrol,Automatic,1165000
Toyota,Passo Moda,2016,99000,990,Petrol,Automatic,1065000
Toyota,Passo Moda,2016,99000,990,Petrol,Automatic,1050000
Toyota,Passo Moda,2016,96000,1000,Petrol,Automatic,1165000
Toyota,Passo Moda,2016,95000,1000,Petrol,Automatic,1065000
Toyota,Passo Moda,2016,76000,1000,Petrol,Automatic,1115000
Toyota,Passo Moda,2016,70000,1000,Petrol,Automatic,1165000
Toyota,Passo Moda,2016,56000,1000,Petrol,Automatic,1165000
Toyota,Passo Moda,2016,43000,1000,Petrol,Automatic,1315000
Toyota,Passo Moda,2016,39000,1000,Petrol,Automatic,1165000
Toyota,PIXIS,2016,142933,650,Petrol,Automatic,790000
Toyota,PIXIS,2016,75000,650,Petrol,Automatic,765000
Toyota,Platz,2000,269922,1000,Petrol,Automatic,320000
Toyota,Porte,2012,140000,1290,Petrol,Automatic,640000
Toyota,Porte,2013,408141,1500,Petrol,Automatic,680000
Toyota,Porte,2013,139090,1500,Petrol,Automatic,700000
Toyota,Porte,2014,163000,1500,Petrol,Automatic,915000
Toyota,Porte,2016,110000,1300,Petrol,Automatic,1195000
Toyota,Porte,2016,100000,1496,Petrol,Automatic,1200000
Toyota,Porte,2016,63000,1300,Petrol,Automatic,1195000
Toyota,Porte,2016,52000,1500,Petrol,Automatic,1215000
Toyota,Premio,1998,100000,1500,Petrol,Automatic,430000
Toyota,Premio,2000,75078,1760,Petrol,Automatic,480000
Toyota,Premio,2002,181000,1990,Petrol,Automatic,670000
Toyota,Premio,2004,187875,2000,Petrol,Automatic,630000
Toyota,Premio,2004,153451,1800,Petrol,Automatic,540000
Toyota,Premio,2004,105000,1800,Petrol,Automatic,755000
Toyota,Premio,2005,169128,1800,Petrol,Automatic,799000
Toyota,Premio,2006,212242,2000,Petrol,Automatic,680000
Toyota,Premio,2006,177544,1800,Petrol,Automatic,650000
Toyota,Premio,2006,171000,1800,Petrol,Automatic,765000
Toyota,Premio,2007,201000,1800,Petrol,Automatic,745000
Toyota,Premio,2008,175000,2000,Petrol,Automatic,995000
Toyota,Premio,2008,128000,1800,Petrol,Automatic,1215000
Toyota,Premio,2009,145000,1500,Petrol,Automatic,1195000
Toyota,Premio,2009,100000,1800,Petrol,Automatic,1000000
Toyota,Premio,2010,132208,1500,Petrol,Automatic,1200000
Toyota,Premio,2011,165437,1800,Petrol,Automatic,1200000
Toyota,Premio,2013,163000,1800,Petrol,Automatic,1465000
Toyota,Premio,2014,110965,1800,Petrol,Automatic,1440000
Toyota,Premio,2015,85000,1496,Petrol,Automatic,2250000
Toyota,Premio,2015,82815,2000,Petrol,Automatic,1790000
Toyota,Premio,2015,57000,1800,Petrol,Automatic,2050000
Toyota,Premio,2016,177000,1800,Petrol,Automatic,2615000
Toyota,Premio,2016,169000,1800,Petrol,Automatic,2400000
Toyota,Premio,2016,111000,1800,Petrol,Automatic,2365000
Toyota,Premio,2016,98000,1800,Petrol,Automatic,2330000
Toyota,Premio,2016,96000,1800,Petrol,Automatic,2315000
Toyota,Premio,2016,82000,1500,Petrol,Automatic,2315000
Toyota,Premio,2016,70000,1800,Petrol,Automatic,2515000
Toyota,Premio,2016,63000,1800,Petrol,Automatic,2400000
Toyota,Premio,2016,46000,1500,Petrol,Automatic,2615000
Toyota,Premio,2016,42000,1500,Petrol,Automatic,2265000
Toyota,Premio,2016,34000,1500,Petrol,Automatic,2615000
Toyota,Premio,2016,12000,1500,Petrol,Automatic,2915000
Toyota,Premio,2008,50000,1800,Petrol,Automatic,980000
Toyota,Prius,2011,114000,1800,Petrol,Automatic,1100000
Toyota,Prius,2013,219470,1800,Petrol,Automatic,900000
Toyota,Prius,2023,21000,1500,Petrol,Automatic,4914220
Toyota,Prius,2016,96000,1500,Petrol,Automatic,2000000
Toyota,Prius,2010,289352,1790,Petrol,Automatic,890000
Toyota,Prius,2016,81522,1790,Petrol,Automatic,2300000
Toyota,Probox,2005,100000,1500,Petrol,Automatic,550000
Toyota,Probox,2006,174569,1500,Petrol,Automatic,320000
Toyota,Probox,2008,186572,1500,Petrol,Automatic,400000
Toyota,Probox,2010,203000,1500,Petrol,Automatic,850000
Toyota,Probox,2010,158764,1500,Petrol,Automatic,600000
Toyota,Probox,2011,327200,1500,Petrol,Automatic,600000
Toyota,Probox,2011,299858,1300,Petrol,Automatic,550000
Toyota,Probox,2011,294000,1500,Petrol,Automatic,865000
Toyota,Probox,2011,149000,1500,Petrol,Automatic,1315000
Toyota,Probox,2011,123000,1500,Petrol,Automatic,685000
Toyota,Probox,2011,100000,1500,Petrol,Automatic,480000
Toyota,Probox,2012,348774,1500,Petrol,Automatic,600000
Toyota,Probox,2012,343686,1300,Petrol,Automatic,580000
Toyota,Probox,2012,227112,1500,Petrol,Automatic,550000
Toyota,Probox,2012,158000,1500,Petrol,Automatic,765000
Toyota,Probox,2012,136000,1500,Petrol,Automatic,765000
Toyota,Probox,2012,118000,1500,Petrol,Automatic,995000
Toyota,Probox,2013,285000,1500,Petrol,Automatic,720000
Toyota,Probox,2013,283279,1500,Petrol,Automatic,520000
Toyota,Probox,2013,279847,1500,Petrol,Automatic,650000
Toyota,Probox,2013,277072,1300,Petrol,Automatic,520000
Toyota,Probox,2013,168702,1300,Petrol,Automatic,750000
Toyota,Probox,2013,145000,1500,Petrol,Automatic,850000
Toyota,Probox,2013,142000,1500,Petrol,Automatic,570000
Toyota,Probox,2013,142000,1300,Petrol,Automatic,695000
Toyota,Probox,2013,141000,1300,Petrol,Automatic,765000
Toyota,Probox,2013,115000,1300,Petrol,Automatic,945000
Toyota,Probox,2014,354882,1300,Petrol,Automatic,700000
Toyota,Probox,2014,225000,1500,Petrol,Automatic,1065000
Toyota,Probox,2014,154495,1500,Petrol,Automatic,780000
Toyota,Probox,2014,131000,1500,Petrol,Automatic,865000
Toyota,Probox,2014,0,1500,Petrol,Automatic,1000000
Toyota,Probox,2015,258211,1500,Petrol,Automatic,880000
Toyota,Probox,2015,245892,1500,Petrol,Automatic,800000
Toyota,Probox,2015,184000,1500,Petrol,Automatic,970000
Toyota,Probox,2015,183305,1300,Petrol,Automatic,700000
Toyota,Probox,2015,163000,1300,Petrol,Automatic,965000
Toyota,Probox,2015,145000,1500,Petrol,Automatic,1265000
Toyota,Probox,2015,142000,1500,Petrol,Automatic,910000
Toyota,Probox,2015,132247,1329,Petrol,Automatic,1160000
Toyota,Probox,2015,121000,1500,Petrol,Automatic,1285000
Toyota,Probox,2015,109290,1500,Petrol,Automatic,1350000
Toyota,Probox,2015,106704,1490,Petrol,Automatic,900000
Toyota,Probox,2015,88000,1500,Petrol,Automatic,965000
Toyota,Probox,2016,352325,1500,Petrol,Automatic,900000
Toyota,Probox,2016,315000,1500,Petrol,Automatic,1265000
Toyota,Probox,2016,200000,1300,Petrol,Automatic,1165000
Toyota,Probox,2016,195000,1300,Petrol,Automatic,1350000
Toyota,Probox,2016,174000,1320,Petrol,Automatic,1150000
Toyota,Probox,2016,172000,1400,Petrol,Automatic,1300000
Toyota,Probox,2016,165000,1500,Petrol,Automatic,1215000
Toyota,Probox,2016,163000,1500,Petrol,Automatic,1200000
Toyota,Probox,2016,160000,1500,Petrol,Automatic,1365000
Toyota,Probox,2016,157000,1500,Petrol,Automatic,1215000
Toyota,Probox,2016,147000,1500,Petrol,Automatic,1215000
Toyota,Probox,2016,135000,1500,Petrol,Automatic,1415000
Toyota,Probox,2016,135000,1500,Petrol,Automatic,1365000
Toyota,Probox,2016,135000,1496,Petrol,Automatic,1280000
Toyota,Probox,2016,127000,1300,Petrol,Automatic,1200000
Toyota,Probox,2016,123000,1500,Petrol,Automatic,1290000
Toyota,Probox,2016,122000,1500,Petrol,Automatic,1215000
Toyota,Probox,2016,121000,1500,Petrol,Automatic,1305000
Toyota,Probox,2016,120000,1500,Petrol,Automatic,1365000
Toyota,Probox,2016,119000,1300,Petrol,Automatic,1100000
Toyota,Probox,2016,117000,1500,Petrol,Automatic,1150000
Toyota,Probox,2016,117000,1300,Petrol,Automatic,1350000
Toyota,Probox,2016,113000,1500,Petrol,Automatic,1195000
Toyota,Probox,2016,112000,1300,Petrol,Automatic,1350000
Toyota,Probox,2016,110000,1500,Petrol,Automatic,1215000
Toyota,Probox,2016,109000,1496,Petrol,Automatic,1250000
Toyota,Probox,2016,106000,1500,Petrol,Automatic,1215000
Toyota,Probox,2016,99000,1500,Petrol,Automatic,1265000
Toyota,Probox,2016,99000,1500,Petrol,Automatic,1215000
Toyota,Probox,2016,98000,1320,Petrol,Automatic,1250000
Toyota,Probox,2016,97000,1500,Petrol,Automatic,1215000
Toyota,Probox,2016,94000,1500,Petrol,Automatic,1200000
Toyota,Probox,2016,93000,1500,Petrol,Automatic,1215000
Toyota,Probox,2016,89442,1329,Petrol,Automatic,1360000
Toyota,Probox,2016,88000,1500,Petrol,Automatic,1315000
Toyota,Probox,2016,78000,1500,Petrol,Automatic,1315000
Toyota,Probox,2016,73000,1500,Petrol,Automatic,1450000
Toyota,Probox,2016,69000,1300,Petrol,Automatic,1315000
Toyota,Probox,2016,57000,1500,Petrol,Automatic,1165000
Toyota,Probox,2016,56000,1500,Petrol,Automatic,1250000
Toyota,Probox,2016,16000,1500,Petrol,Automatic,1200000
Toyota,Probox,2017,195000,1500,Petrol,Automatic,950000
Toyota,Probox,2017,195000,1500,Petrol,Automatic,950000
Toyota,Probox,2017,194000,1300,Petrol,Automatic,1315000
Toyota,Probox,2017,146000,1500,Petrol,Automatic,1265000
Toyota,Probox,2017,140000,1500,Petrol,Automatic,1165000
Toyota,Probox,2017,131437,1496,Petrol,Automatic,1390000
Toyota,Probox,2017,125568,1496,Petrol,Automatic,1450000
Toyota,Probox,2017,113967,1329,Petrol,Automatic,1330000
Toyota,Probox,2017,112000,1500,Petrol,Automatic,1195000
Toyota,Probox,2017,109979,1329,Petrol,Automatic,1440000
Toyota,Probox,2017,109000,1500,Petrol,Automatic,1265000
Toyota,Probox,2017,101000,1500,Petrol,Automatic,1315000
Toyota,Probox,2017,90000,1500,Petrol,Automatic,1265000
Toyota,Probox,2017,81963,1329,Petrol,Automatic,1440000
Toyota,Probox,2017,76000,1500,Petrol,Automatic,1315000
Toyota,Probox,2018,160000,1320,Petrol,Automatic,1270000
Toyota,Probox,2018,94000,1400,Petrol,Automatic,1165000
Toyota,Probox,2018,88379,1329,Petrol,Automatic,1470000
Toyota,Ractis,2007,100000,1300,Petrol,Automatic,490000
Toyota,Ractis,2008,125000,1500,Petrol,Automatic,705000
Toyota,Ractis,2010,159000,1300,Petrol,Automatic,665000
Toyota,Ractis,2011,120000,1500,Petrol,Automatic,865000
Toyota,Ractis,2012,135000,1500,Petrol,Automatic,680000
Toyota,Ractis,2014,142000,1500,Petrol,Automatic,1115000
Toyota,Ractis,2014,97000,1500,Petrol,Automatic,1115000
Toyota,Ractis,2015,164000,1500,Petrol,Automatic,1450000
Toyota,Ractis,2015,126000,1490,Petrol,Automatic,1380000
Toyota,Ractis,2015,85000,1300,Petrol,Automatic,1265000
Toyota,Ractis,2016,84000,1500,Petrol,Automatic,1465000
Toyota,Ractis,2016,60000,1500,Petrol,Automatic,1465000
Toyota,Ractis,2016,39000,1500,Petrol,Automatic,1530000
Toyota,Ractis,2016,35000,1300,Petrol,Automatic,1465000
